32,,48,,49,,50,,59,,60,,61,,62,
2615.36,-382.769,2457.75,-1441.98,1157.92,-951.266,2669.06,-1343.66,2498.29,-2358.21,748.894,-2085.05,1936.83,-1578.45,1054.5,-2386.33
2619.68,-379.553,2461.22,-1437.9,1153.36,-954.27,2664,-1345.36,2498.92,-2352.84,753.532,-2082.1,1931.99,-1580.68,1059.09,-2383.53
2624.64,-377.478,2465.07,-1434.17,1149.08,-957.666,2659.3,-1347.9,2499.53,-2347.45,758.161,-2079.14,1927.11,-1582.81,1064.09,-2381.58
2629.87,-376.216,2469.21,-1430.76,1144.94,-961.231,2654.92,-1350.95,2500.21,-2342.08,762.727,-2076.08,1922.2,-1584.87,1069.38,-2380.68
2635.17,-375.301,2473.61,-1427.7,1140.81,-964.808,2650.72,-1354.25,2501.05,-2336.73,767.148,-2072.81,1917.25,-1586.84,1074.75,-2380.91
2640.46,-374.359,2478.3,-1425.11,1136.63,-968.314,2646.56,-1357.59,2502.07,-2331.41,771.346,-2069.26,1912.26,-1588.7,1079.96,-2382.22
2645.72,-373.205,2483.32,-1423.23,1132.38,-971.751,2642.34,-1360.87,2503.25,-2326.13,775.269,-2065.41,1907.22,-1590.43,1084.84,-2384.45
2650.92,-371.826,2488.62,-1422.43,1128.14,-975.194,2638.06,-1364.06,2504.54,-2320.86,778.915,-2061.3,1902.14,-1592.01,1089.33,-2387.41
2656.07,-370.269,2493.95,-1423.01,1124,-978.753,2633.75,-1367.21,2505.85,-2315.61,782.302,-2056.97,1897.01,-1593.47,1093.4,-2390.91
2661.16,-368.533,2498.91,-1425.04,1120.05,-982.524,2629.45,-1370.38,2507.14,-2310.35,785.419,-2052.44,1891.86,-1594.83,1097.06,-2394.84
2666.14,-366.516,2503.15,-1428.32,1116.36,-986.55,2625.16,-1373.56,2508.35,-2305.07,788.176,-2047.68,1886.7,-1596.12,1100.36,-2399.08
2670.91,-364.031,2506.6,-1432.43,1112.95,-990.815,2620.84,-1376.69,2509.47,-2299.77,790.379,-2042.65,1881.51,-1597.35,1103.36,-2403.53
2675.29,-360.9,2509.47,-1436.96,1109.79,-995.273,2616.37,-1379.62,2510.55,-2294.46,791.754,-2037.33,1876.32,-1598.52,1106.13,-2408.13
2679.03,-357.036,2512.17,-1441.59,1106.84,-999.869,2611.65,-1382.1,2511.61,-2289.15,792.022,-2031.84,1871.11,-1599.62,1108.77,-2412.81
2681.92,-352.5,2515.02,-1446.13,1104.05,-1004.57,2606.6,-1383.85,2512.72,-2283.85,791.015,-2026.43,1865.87,-1600.6,1111.34,-2417.52
2683.81,-347.464,2518.14,-1450.49,1101.41,-1009.34,2601.31,-1384.58,2513.9,-2278.57,788.756,-2021.42,1860.61,-1601.39,1113.83,-2422.28
2684.67,-342.154,2521.5,-1454.67,1098.92,-1014.2,2596,-1384.09,2515.14,-2273.3,785.464,-2017.02,1855.31,-1601.93,1116.19,-2427.11
2684.55,-336.777,2524.97,-1458.75,1096.59,-1019.14,2590.95,-1382.36,2516.42,-2268.03,781.45,-2013.26,1849.98,-1602.13,1118.31,-2432.04
2683.59,-331.484,2528.47,-1462.81,1094.43,-1024.16,2586.41,-1379.55,2517.69,-2262.77,777.012,-2010.02,1844.66,-1601.96,1120.1,-2437.1
2681.96,-326.36,2531.99,-1466.85,1092.43,-1029.24,2582.47,-1375.94,2518.91,-2257.49,772.362,-2007.09,1839.37,-1601.39,1121.54,-2442.28
2679.82,-321.424,2535.66,-1470.77,1090.55,-1034.37,2579.07,-1371.82,2520.08,-2252.2,767.624,-2004.3,1834.12,-1600.48,1122.66,-2447.53
2677.34,-316.649,2539.65,-1474.34,1088.77,-1039.53,2576,-1367.45,2521.23,-2246.91,762.849,-2001.58,1828.92,-1599.32,1123.59,-2452.82
2674.64,-311.997,2544.12,-1477.3,1087.05,-1044.72,2573.09,-1362.98,2522.37,-2241.62,758.042,-1998.91,1823.75,-1598.04,1124.44,-2458.12
2671.78,-307.445,2549.08,-1479.35,1085.37,-1049.91,2570.23,-1358.47,2523.53,-2236.33,753.19,-1996.33,1818.58,-1596.74,1125.27,-2463.43
2668.73,-303.014,2554.35,-1480.29,1083.7,-1055.12,2567.43,-1353.92,2524.65,-2231.03,748.294,-1993.83,1813.41,-1595.49,1126.06,-2468.74
2665.42,-298.771,2559.71,-1480.1,1082.01,-1060.31,2564.73,-1349.32,2525.61,-2225.7,743.385,-1991.36,1808.23,-1594.26,1126.67,-2474.08
2661.78,-294.817,2564.93,-1478.9,1080.24,-1065.48,2562.2,-1344.61,2526.21,-2220.31,738.533,-1988.77,1803.06,-1592.98,1126.97,-2479.44
2657.74,-291.262,2569.91,-1476.91,1078.34,-1070.6,2559.89,-1339.8,2526.2,-2214.9,733.861,-1985.88,1797.92,-1591.56,1126.78,-2484.81
2653.34,-288.172,2574.63,-1474.36,1076.28,-1075.65,2557.81,-1334.88,2525.35,-2209.55,729.552,-1982.46,1792.84,-1589.98,1126.03,-2490.12
2648.65,-285.536,2579.11,-1471.42,1074.06,-1080.64,2555.95,-1329.88,2523.52,-2204.45,725.855,-1978.4,1787.79,-1588.28,1124.66,-2495.32
2643.78,-283.25,2583.4,-1468.21,1071.71,-1085.57,2554.3,-1324.8,2520.69,-2199.83,723.05,-1973.67,1782.74,-1586.59,1122.7,-2500.31
2638.82,-281.159,2587.53,-1464.79,1069.32,-1090.49,2552.89,-1319.65,2517.01,-2195.86,721.369,-1968.44,1777.63,-1585.07,1120.13,-2505.03
2633.85,-279.12,2591.52,-1461.2,1066.99,-1095.43,2551.72,-1314.44,2512.68,-2192.61,720.911,-1962.96,1772.46,-1583.81,1116.94,-2509.36
2628.88,-277.064,2595.36,-1457.47,1064.83,-1100.44,2550.81,-1309.18,2507.92,-2190.03,721.604,-1957.5,1767.23,-1582.81,1113.13,-2513.14
2623.9,-275.016,2599.07,-1453.6,1062.9,-1105.55,2550.15,-1303.88,2502.9,-2187.98,723.244,-1952.26,1761.97,-1581.98,1108.7,-2516.17
2618.88,-273.088,2602.62,-1449.58,1061.2,-1110.74,2549.69,-1298.56,2497.76,-2186.27,725.577,-1947.28,1756.71,-1581.15,1103.76,-2518.27
2613.76,-271.435,2606.01,-1445.43,1059.67,-1115.98,2549.39,-1293.23,2492.57,-2184.73,728.387,-1942.56,1751.47,-1580.16,1098.48,-2519.28
2608.52,-270.214,2609.21,-1441.13,1058.15,-1121.23,2549.24,-1287.89,2487.38,-2183.21,731.532,-1938.05,1746.28,-1578.98,1093.11,-2519.21
2603.19,-269.541,2612.23,-1436.7,1056.46,-1126.42,2549.26,-1282.55,2482.2,-2181.6,734.939,-1933.73,1741.11,-1577.68,1087.84,-2518.19
2597.81,-269.488,2615.1,-1432.17,1054.45,-1131.5,2549.51,-1277.21,2477.07,-2179.87,738.577,-1929.61,1735.93,-1576.44,1082.74,-2516.51
2592.46,-270.102,2617.86,-1427.58,1052.02,-1136.39,2550.12,-1271.91,2472,-2177.98,742.421,-1925.68,1730.69,-1575.49,1077.77,-2514.48
2587.25,-271.434,2620.54,-1422.93,1049.17,-1141.05,2551.22,-1266.68,2466.97,-2175.97,746.437,-1921.93,1725.38,-1575.06,1072.81,-2512.4
2582.31,-273.558,2623.13,-1418.24,1045.99,-1145.49,2552.95,-1261.63,2461.98,-2173.87,750.592,-1918.33,1720.06,-1575.3,1067.78,-2510.52
2577.83,-276.54,2625.61,-1413.49,1042.6,-1149.77,2555.44,-1256.91,2457,-2171.72,754.872,-1914.88,1714.83,-1576.3,1062.63,-2509.01
2574.06,-280.373,2627.95,-1408.67,1039.11,-1153.98,2558.73,-1252.71,2452.03,-2169.57,759.294,-1911.62,1709.79,-1578.03,1057.35,-2508.03
2571.21,-284.93,2630.12,-1403.76,1035.62,-1158.18,2562.8,-1249.25,2447.06,-2167.43,763.902,-1908.62,1705.03,-1580.4,1051.99,-2507.7
